  
 ----------------
 Bad Element Info
 ----------------
  
 Element         2282
         0.49539251084953556      -0.68440312385419810        0.0000000000000000     
         0.52515924758445831      -0.73618833061299160        0.0000000000000000     
         0.52957618338832158      -0.64705525960053367        0.0000000000000000     
         0.52143553676705678      -0.64846049226480473        0.0000000000000000     
 Problems:
       Condition          5.5827949318529972     
       Edge Ratio         10.802807791088824     
       Minimum Angle      32.727725424120074     
  
 //////////////////////////////////////////////////
 Element         2297
         0.26381228083696012      -0.47484079943192770        0.0000000000000000     
         0.31559688878910191      -0.50460749080193579        0.0000000000000000     
         0.35153950773519521      -0.47856446323294333        0.0000000000000000     
         0.35294474039946627      -0.47042381661167837        0.0000000000000000     
 Problems:
       Condition          5.5827586026923033     
       Edge Ratio         10.802734147403774     
       Minimum Angle      32.728023526952263     
  
 //////////////////////////////////////////////////
 Element         2323
          2.5500883229116282        1.4532670267453949        0.0000000000000000     
          2.5425522980448236        1.5436875613638117        0.0000000000000000     
          2.4479067600356630        1.5550984481446659        0.0000000000000000     
          2.5000000000000000        1.5000000000000000        0.0000000000000000     
 Problems:
       Condition          16.049514179471803     
       Maximum Angle      176.40929035519713     
  
 //////////////////////////////////////////////////
 Element         2343
         0.53262090917714666        1.5553107450995136        0.0000000000000000     
         0.43675112031428270        1.5441136696436679        0.0000000000000000     
         0.43500604635079299        1.4540761312862083        0.0000000000000000     
         0.50000000000000000        1.5000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      155.77557468510082     
  
 //////////////////////////////////////////////////
 Element         2374
          2.4479578238788045        1.9278897417041598        0.0000000000000000     
          2.5426559973330893        1.9352396724019436        0.0000000000000000     
          2.5509937436363188        2.0280298205751666        0.0000000000000000     
          2.5000000000000000        2.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      154.61444235269516     
  
 //////////////////////////////////////////////////
 Element         2411
         -1.5518731639932797       -2.0719000439734270        0.0000000000000000     
         -1.4569796093193867       -2.0643162452098349        0.0000000000000000     
         -1.4458336372838900       -1.9682225337299852        0.0000000000000000     
         -1.5000000000000000       -2.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      156.20764706829297     
  
 //////////////////////////////////////////////////
 Element         2427
         -1.9719702657731553      -0.94900633508707333        0.0000000000000000     
         -2.0647561333277333      -0.95733949856721601        0.0000000000000000     
         -2.0721073429347419       -1.0520384717040105        0.0000000000000000     
         -2.0000000000000000       -1.0000000000000000        0.0000000000000000     
 Problems:
       Maximum Angle      154.61356902862414     
  
 //////////////////////////////////////////////////
  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      9.6953E-03      1.0299E+00      1.0027E+00      1.0648E+00      9.4207E-03      8.6488E+01      9.2163E+01      1.0000E+00
      1.0713E-02      1.1030E+00      1.0254E+00      1.1926E+00      9.7463E-03      7.7966E+01      9.7401E+01      1.0000E+00
      9.5611E-03      1.0809E+00      1.0361E+00      1.2896E+00      8.1530E-03      8.3192E+01      9.8995E+01      1.0000E+00
      6.4364E-03      1.4884E+00      1.2590E+00      1.7621E+00      3.7994E-03      6.4716E+01      1.2691E+02      1.0000E+00
      6.0608E-03      1.4591E+00      1.2681E+00      1.6907E+00      3.7051E-03      6.3587E+01      1.2746E+02      1.0000E+00
      1.0132E-02      1.0860E+00      1.0116E+00      1.1418E+00      9.7653E-03      8.4753E+01      9.4834E+01      1.0000E+00
      1.0116E-02      1.0166E+00      1.0009E+00      1.0402E+00      1.0005E-02      8.8844E+01      9.1396E+01      1.0000E+00
      1.0148E-02      1.0110E+00      1.0003E+00      1.0158E+00      1.0081E-02      8.8785E+01      9.1180E+01      1.0000E+00
      1.0053E-02      1.0029E+00      1.0000E+00      1.0044E+00      1.0030E-02      8.9564E+01      9.0380E+01      1.0000E+00
      1.0018E-02      1.0009E+00      1.0000E+00      1.0016E+00      1.0009E-02      8.9843E+01      9.0120E+01      1.0000E+00
      1.0006E-02      1.0003E+00      1.0000E+00      1.0005E+00      1.0003E-02      8.9946E+01      9.0037E+01      1.0000E+00
      1.0002E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E-02      8.9979E+01      9.0013E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9996E+01      9.0002E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0000E+00      1.0000E-02      8.9999E+01      9.0001E+01      1.0000E+00
      1.0000E-02      1.0000E+00      1.0000E+00      1.0001E+00      1.0000E-02      8.9993E+01      9.0004E+01      1.0000E+00
      1.0002E-02      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E-02      8.9974E+01      9.0016E+01      1.0000E+00
      1.0006E-02      1.0002E+00      1.0000E+00      1.0005E+00      1.0002E-02      8.9947E+01      9.0037E+01      1.0000E+00
      1.0009E-02      1.0003E+00      1.0000E+00      1.0007E+00      1.0006E-02      8.9924E+01      9.0063E+01      1.0000E+00
      1.0019E-02      1.0006E+00      1.0000E+00      1.0014E+00      1.0009E-02      8.9816E+01      9.0136E+01      1.0000E+00
      1.0045E-02      1.0014E+00      1.0000E+00      1.0032E+00      1.0020E-02      8.9569E+01      9.0316E+01      1.0000E+00
      1.0060E-02      1.0010E+00      1.0000E+00      1.0035E+00      1.0041E-02      8.9462E+01      9.0515E+01      1.0000E+00
      1.0048E-02      1.0016E+00      1.0001E+00      1.0027E+00      1.0026E-02      8.9453E+01      9.0645E+01      1.0000E+00
      1.0118E-02      1.0077E+00      1.0004E+00      1.0122E+00      1.0047E-02      8.8493E+01      9.1281E+01      1.0000E+00
      1.0183E-02      1.0154E+00      1.0009E+00      1.0226E+00      1.0066E-02      8.7893E+01      9.2361E+01      1.0000E+00
      1.0013E-02      1.0167E+00      1.0018E+00      1.0446E+00      9.8507E-03      8.7330E+01      9.2422E+01      1.0000E+00
      1.0960E-02      1.1009E+00      1.0253E+00      1.1774E+00      9.9791E-03      7.7948E+01      9.7960E+01      1.0000E+00
      9.6067E-03      1.0921E+00      1.0363E+00      1.3046E+00      8.1465E-03      8.2841E+01      9.9226E+01      1.0000E+00
      6.4118E-03      1.4848E+00      1.2680E+00      1.7636E+00      3.7674E-03      6.4454E+01      1.2737E+02      1.0000E+00
      9.2638E-03      1.1013E+00      1.0491E+00      1.3451E+00      7.7935E-03      8.1468E+01      9.8225E+01      1.0000E+00
      9.8429E-03      1.0229E+00      1.0022E+00      1.0620E+00      9.6016E-03      8.7812E+01      9.1667E+01      1.0000E+00
